date,file name,transect,bed,start lat,start long,end lat,end long,id,left,top,right,bottom
6/23/2023,Robbed0037,5,downstream,44.835892999999999,-75.299495,44.837361999999999,-75.29898,181,2091.803288358089048,4984161.068918390199542,2121.803288358089048,4984131.068918390199542
6/23/2023,Robbed0036,4,downstream,44.835973000000003,-75.29956,44.837449999999997,-75.299025,182,2091.803288358089048,4984131.068918390199542,2121.803288358089048,4984101.068918390199542
6/23/2023,Robbed0037,5,downstream,44.835892999999999,-75.299495,44.837361999999999,-75.29898,182,2091.803288358089048,4984131.068918390199542,2121.803288358089048,4984101.068918390199542
6/23/2023,Robbed0037,5,downstream,44.835892999999999,-75.299495,44.837361999999999,-75.29898,183,2091.803288358089048,4984101.068918390199542,2121.803288358089048,4984071.068918391130865
6/23/2023,Robbed0036,4,downstream,44.835973000000003,-75.29956,44.837449999999997,-75.299025,213,2121.803288358089048,4984251.068918390199542,2151.803288358089048,4984221.068918390199542
6/23/2023,Robbed0036,4,downstream,44.835973000000003,-75.29956,44.837449999999997,-75.299025,214,2121.803288358089048,4984221.068918390199542,2151.803288358089048,4984191.068918390199542
6/23/2023,Robbed0037,5,downstream,44.835892999999999,-75.299495,44.837361999999999,-75.29898,214,2121.803288358089048,4984221.068918390199542,2151.803288358089048,4984191.068918390199542
6/23/2023,Robbed0037,5,downstream,44.835892999999999,-75.299495,44.837361999999999,-75.29898,215,2121.803288358089048,4984191.068918390199542,2151.803288358089048,4984161.068918390199542
6/22/2023,Robbed0024,1,downstream,44.836222999999997,-75.299792,44.837429999999998,-75.299437,144,2061.803288358089048,4984221.068918390199542,2091.803288358089048,4984191.068918390199542
6/22/2023,Robbed0024,1,downstream,44.836222999999997,-75.299792,44.837429999999998,-75.299437,145,2061.803288358089048,4984191.068918390199542,2091.803288358089048,4984161.068918390199542
6/22/2023,Robbed0025,2,downstream,44.836131999999999,-75.29975,44.837409999999998,-75.299315,145,2061.803288358089048,4984191.068918390199542,2091.803288358089048,4984161.068918390199542
6/22/2023,Robbed0024,1,downstream,44.836222999999997,-75.299792,44.837429999999998,-75.299437,146,2061.803288358089048,4984161.068918390199542,2091.803288358089048,4984131.068918390199542
6/22/2023,Robbed0025,2,downstream,44.836131999999999,-75.29975,44.837409999999998,-75.299315,146,2061.803288358089048,4984161.068918390199542,2091.803288358089048,4984131.068918390199542
6/22/2023,Robbed0026,3,downstream,44.836089999999999,-75.299647,44.837403000000002,-75.2992,146,2061.803288358089048,4984161.068918390199542,2091.803288358089048,4984131.068918390199542
6/22/2023,Robbed0024,1,downstream,44.836222999999997,-75.299792,44.837429999999998,-75.299437,147,2061.803288358089048,4984131.068918390199542,2091.803288358089048,4984101.068918390199542
6/22/2023,Robbed0025,2,downstream,44.836131999999999,-75.29975,44.837409999999998,-75.299315,147,2061.803288358089048,4984131.068918390199542,2091.803288358089048,4984101.068918390199542
6/22/2023,Robbed0026,3,downstream,44.836089999999999,-75.299647,44.837403000000002,-75.2992,147,2061.803288358089048,4984131.068918390199542,2091.803288358089048,4984101.068918390199542
6/22/2023,Robbed0027,4,downstream,44.835948000000002,-75.299595,44.837370000000000,-75.299097,147,2061.803288358089048,4984131.068918390199542,2091.803288358089048,4984101.068918390199542
6/22/2023,Robbed0024,1,downstream,44.836222999999997,-75.299792,44.837429999999998,-75.299437,148,2061.803288358089048,4984101.068918390199542,2091.803288358089048,4984071.068918391130865
6/22/2023,Robbed0025,2,downstream,44.836131999999999,-75.29975,44.837409999999998,-75.299315,148,2061.803288358089048,4984101.068918390199542,2091.803288358089048,4984071.068918391130865
6/22/2023,Robbed0026,3,downstream,44.836089999999999,-75.299647,44.837403000000002,-75.2992,148,2061.803288358089048,4984101.068918390199542,2091.803288358089048,4984071.068918391130865
6/22/2023,Robbed0027,4,downstream,44.835948000000002,-75.299595,44.837370000000000,-75.299097,148,2061.803288358089048,4984101.068918390199542,2091.803288358089048,4984071.068918391130865
6/22/2023,Robbed0028,5,downstream,44.835842000000000,-75.299457,44.837432000000000,-75.299025,148,2061.803288358089048,4984101.068918390199542,2091.803288358089048,4984071.068918391130865
6/22/2023,Robbed0027,4,downstream,44.835948000000002,-75.299595,44.837370000000000,-75.299097,149,2061.803288358089048,4984071.068918391130865,2091.803288358089048,4984041.068918390199542
6/22/2023,Robbed0028,5,downstream,44.835842000000000,-75.299457,44.837432000000000,-75.299025,149,2061.803288358089048,4984071.068918391130865,2091.803288358089048,4984041.068918390199542
6/22/2023,Robbed0024,1,downstream,44.836222999999997,-75.299792,44.837429999999998,-75.299437,178,2091.803288358089048,4984251.068918390199542,2121.803288358089048,4984221.068918390199542
6/22/2023,Robbed0025,2,downstream,44.836131999999999,-75.29975,44.837409999999998,-75.299315,178,2091.803288358089048,4984251.068918390199542,2121.803288358089048,4984221.068918390199542
6/22/2023,Robbed0026,3,downstream,44.836089999999999,-75.299647,44.837403000000002,-75.2992,178,2091.803288358089048,4984251.068918390199542,2121.803288358089048,4984221.068918390199542
6/22/2023,Robbed0024,1,downstream,44.836222999999997,-75.299792,44.837429999999998,-75.299437,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
6/22/2023,Robbed0025,2,downstream,44.836131999999999,-75.29975,44.837409999999998,-75.299315,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
6/22/2023,Robbed0026,3,downstream,44.836089999999999,-75.299647,44.837403000000002,-75.2992,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
6/22/2023,Robbed0027,4,downstream,44.835948000000002,-75.299595,44.837370000000000,-75.299097,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
6/22/2023,Robbed0025,2,downstream,44.836131999999999,-75.29975,44.837409999999998,-75.299315,180,2091.803288358089048,4984191.068918390199542,2121.803288358089048,4984161.068918390199542
6/22/2023,Robbed0026,3,downstream,44.836089999999999,-75.299647,44.837403000000002,-75.2992,180,2091.803288358089048,4984191.068918390199542,2121.803288358089048,4984161.068918390199542
6/22/2023,Robbed0027,4,downstream,44.835948000000002,-75.299595,44.837370000000000,-75.299097,180,2091.803288358089048,4984191.068918390199542,2121.803288358089048,4984161.068918390199542
6/22/2023,Robbed0028,5,downstream,44.835842000000000,-75.299457,44.837432000000000,-75.299025,180,2091.803288358089048,4984191.068918390199542,2121.803288358089048,4984161.068918390199542
6/22/2023,Robbed0026,3,downstream,44.836089999999999,-75.299647,44.837403000000002,-75.2992,181,2091.803288358089048,4984161.068918390199542,2121.803288358089048,4984131.068918390199542
6/22/2023,Robbed0027,4,downstream,44.835948000000002,-75.299595,44.837370000000000,-75.299097,181,2091.803288358089048,4984161.068918390199542,2121.803288358089048,4984131.068918390199542
6/22/2023,Robbed0028,5,downstream,44.835842000000000,-75.299457,44.837432000000000,-75.299025,181,2091.803288358089048,4984161.068918390199542,2121.803288358089048,4984131.068918390199542
6/22/2023,Robbed0027,4,downstream,44.835948000000002,-75.299595,44.837370000000000,-75.299097,182,2091.803288358089048,4984131.068918390199542,2121.803288358089048,4984101.068918390199542
6/22/2023,Robbed0028,5,downstream,44.835842000000000,-75.299457,44.837432000000000,-75.299025,182,2091.803288358089048,4984131.068918390199542,2121.803288358089048,4984101.068918390199542
6/22/2023,Robbed0028,5,downstream,44.835842000000000,-75.299457,44.837432000000000,-75.299025,183,2091.803288358089048,4984101.068918390199542,2121.803288358089048,4984071.068918391130865
6/22/2023,Robbed0028,5,downstream,44.835842000000000,-75.299457,44.837432000000000,-75.299025,213,2121.803288358089048,4984251.068918390199542,2151.803288358089048,4984221.068918390199542
6/22/2023,Robbed0027,4,downstream,44.835948000000002,-75.299595,44.837370000000000,-75.299097,214,2121.803288358089048,4984221.068918390199542,2151.803288358089048,4984191.068918390199542
6/22/2023,Robbed0028,5,downstream,44.835842000000000,-75.299457,44.837432000000000,-75.299025,214,2121.803288358089048,4984221.068918390199542,2151.803288358089048,4984191.068918390199542
6/22/2023,Robbed0028,5,downstream,44.835842000000000,-75.299457,44.837432000000000,-75.299025,215,2121.803288358089048,4984191.068918390199542,2151.803288358089048,4984161.068918390199542
6/22/2023,Robbed0021,2,upstream,44.829217999999997,-75.300115,44.830410000000001,-75.300068,64,1971.803288358089048,4983471.068918390199542,2001.803288358089048,4983441.068918390199542
6/22/2023,Robbed0022,3,upstream,44.829098000000002,-75.300023,44.830457000000003,-75.29998,64,1971.803288358089048,4983471.068918390199542,2001.803288358089048,4983441.068918390199542
6/22/2023,Robbed0021,2,upstream,44.829217999999997,-75.300115,44.830410000000001,-75.300068,65,1971.803288358089048,4983441.068918390199542,2001.803288358089048,4983411.068918390199542
6/22/2023,Robbed0022,3,upstream,44.829098000000002,-75.300023,44.830457000000003,-75.29998,65,1971.803288358089048,4983441.068918390199542,2001.803288358089048,4983411.068918390199542
6/22/2023,Robbed0021,2,upstream,44.829217999999997,-75.300115,44.830410000000001,-75.300068,66,1971.803288358089048,4983411.068918390199542,2001.803288358089048,4983381.068918390199542
6/22/2023,Robbed0022,3,upstream,44.829098000000002,-75.300023,44.830457000000003,-75.29998,66,1971.803288358089048,4983411.068918390199542,2001.803288358089048,4983381.068918390199542
6/22/2023,Robbed0023,4,upstream,44.829113000000000,-75.299913,44.830396999999998,-75.29985,66,1971.803288358089048,4983411.068918390199542,2001.803288358089048,4983381.068918390199542
6/22/2023,Robbed0021,2,upstream,44.829217999999997,-75.300115,44.830410000000001,-75.300068,67,1971.803288358089048,4983381.068918390199542,2001.803288358089048,4983351.068918390199542
6/22/2023,Robbed0022,3,upstream,44.829098000000002,-75.300023,44.830457000000003,-75.29998,67,1971.803288358089048,4983381.068918390199542,2001.803288358089048,4983351.068918390199542
6/22/2023,Robbed0023,4,upstream,44.829113000000000,-75.299913,44.830396999999998,-75.29985,67,1971.803288358089048,4983381.068918390199542,2001.803288358089048,4983351.068918390199542
6/22/2023,Robbed0021,2,upstream,44.829217999999997,-75.300115,44.830410000000001,-75.300068,68,1971.803288358089048,4983351.068918390199542,2001.803288358089048,4983321.068918390199542
6/22/2023,Robbed0022,3,upstream,44.829098000000002,-75.300023,44.830457000000003,-75.29998,68,1971.803288358089048,4983351.068918390199542,2001.803288358089048,4983321.068918390199542
6/22/2023,Robbed0023,4,upstream,44.829113000000000,-75.299913,44.830396999999998,-75.29985,68,1971.803288358089048,4983351.068918390199542,2001.803288358089048,4983321.068918390199542
6/22/2023,Robbed0022,3,upstream,44.829098000000002,-75.300023,44.830457000000003,-75.29998,69,1971.803288358089048,4983321.068918390199542,2001.803288358089048,4983291.068918390199542
6/22/2023,Robbed0023,4,upstream,44.829113000000000,-75.299913,44.830396999999998,-75.29985,69,1971.803288358089048,4983321.068918390199542,2001.803288358089048,4983291.068918390199542
6/22/2023,Robbed0023,4,upstream,44.829113000000000,-75.299913,44.830396999999998,-75.29985,99,2001.803288358089048,4983471.068918390199542,2031.803288358089048,4983441.068918390199542
6/22/2023,Robbed0023,4,upstream,44.829113000000000,-75.299913,44.830396999999998,-75.29985,100,2001.803288358089048,4983441.068918390199542,2031.803288358089048,4983411.068918390199542
6/22/2023,Robbed0023,4,upstream,44.829113000000000,-75.299913,44.830396999999998,-75.29985,101,2001.803288358089048,4983411.068918390199542,2031.803288358089048,4983381.068918390199542
6/21/2023,Robbed0016,1,downstream,44.836213000000001,-75.299858,44.837552000000002,-75.299412,112,2031.803288358089048,4984131.068918390199542,2061.803288358089048,4984101.068918390199542
6/21/2023,Robbed0016,1,downstream,44.836213000000001,-75.299858,44.837552000000002,-75.299412,113,2031.803288358089048,4984101.068918390199542,2061.803288358089048,4984071.068918391130865
6/21/2023,Robbed0016,1,downstream,44.836213000000001,-75.299858,44.837552000000002,-75.299412,144,2061.803288358089048,4984221.068918390199542,2091.803288358089048,4984191.068918390199542
6/21/2023,Robbed0016,1,downstream,44.836213000000001,-75.299858,44.837552000000002,-75.299412,145,2061.803288358089048,4984191.068918390199542,2091.803288358089048,4984161.068918390199542
6/21/2023,Robbed0017,2,downstream,44.836238000000002,-75.299697,44.837527999999999,-75.299302,145,2061.803288358089048,4984191.068918390199542,2091.803288358089048,4984161.068918390199542
6/21/2023,Robbed0016,1,downstream,44.836213000000001,-75.299858,44.837552000000002,-75.299412,146,2061.803288358089048,4984161.068918390199542,2091.803288358089048,4984131.068918390199542
6/21/2023,Robbed0017,2,downstream,44.836238000000002,-75.299697,44.837527999999999,-75.299302,146,2061.803288358089048,4984161.068918390199542,2091.803288358089048,4984131.068918390199542
6/21/2023,Robbed0018,3,downstream,44.836146999999997,-75.29959,44.837443000000000,-75.299182,146,2061.803288358089048,4984161.068918390199542,2091.803288358089048,4984131.068918390199542
6/21/2023,Robbed0016,1,downstream,44.836213000000001,-75.299858,44.837552000000002,-75.299412,147,2061.803288358089048,4984131.068918390199542,2091.803288358089048,4984101.068918390199542
6/21/2023,Robbed0017,2,downstream,44.836238000000002,-75.299697,44.837527999999999,-75.299302,147,2061.803288358089048,4984131.068918390199542,2091.803288358089048,4984101.068918390199542
6/21/2023,Robbed0018,3,downstream,44.836146999999997,-75.29959,44.837443000000000,-75.299182,147,2061.803288358089048,4984131.068918390199542,2091.803288358089048,4984101.068918390199542
6/21/2023,Robbed0017,2,downstream,44.836238000000002,-75.299697,44.837527999999999,-75.299302,148,2061.803288358089048,4984101.068918390199542,2091.803288358089048,4984071.068918391130865
6/21/2023,Robbed0018,3,downstream,44.836146999999997,-75.29959,44.837443000000000,-75.299182,148,2061.803288358089048,4984101.068918390199542,2091.803288358089048,4984071.068918391130865
6/21/2023,Robbed0019,4,downstream,44.836160000000000,-75.29943,44.837482000000001,-75.299097,148,2061.803288358089048,4984101.068918390199542,2091.803288358089048,4984071.068918391130865
6/21/2023,Robbed0020,5,downstream,44.835948000000002,-75.299417,44.837401999999997,-75.298962,148,2061.803288358089048,4984101.068918390199542,2091.803288358089048,4984071.068918391130865
6/21/2023,Robbed0020,5,downstream,44.835948000000002,-75.299417,44.837401999999997,-75.298962,149,2061.803288358089048,4984071.068918391130865,2091.803288358089048,4984041.068918390199542
6/21/2023,Robbed0016,1,downstream,44.836213000000001,-75.299858,44.837552000000002,-75.299412,178,2091.803288358089048,4984251.068918390199542,2121.803288358089048,4984221.068918390199542
6/21/2023,Robbed0017,2,downstream,44.836238000000002,-75.299697,44.837527999999999,-75.299302,178,2091.803288358089048,4984251.068918390199542,2121.803288358089048,4984221.068918390199542
6/21/2023,Robbed0018,3,downstream,44.836146999999997,-75.29959,44.837443000000000,-75.299182,178,2091.803288358089048,4984251.068918390199542,2121.803288358089048,4984221.068918390199542
6/21/2023,Robbed0016,1,downstream,44.836213000000001,-75.299858,44.837552000000002,-75.299412,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
6/21/2023,Robbed0017,2,downstream,44.836238000000002,-75.299697,44.837527999999999,-75.299302,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
6/21/2023,Robbed0018,3,downstream,44.836146999999997,-75.29959,44.837443000000000,-75.299182,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
6/21/2023,Robbed0019,4,downstream,44.836160000000000,-75.29943,44.837482000000001,-75.299097,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
6/21/2023,Robbed0017,2,downstream,44.836238000000002,-75.299697,44.837527999999999,-75.299302,180,2091.803288358089048,4984191.068918390199542,2121.803288358089048,4984161.068918390199542
6/21/2023,Robbed0018,3,downstream,44.836146999999997,-75.29959,44.837443000000000,-75.299182,180,2091.803288358089048,4984191.068918390199542,2121.803288358089048,4984161.068918390199542
6/21/2023,Robbed0019,4,downstream,44.836160000000000,-75.29943,44.837482000000001,-75.299097,180,2091.803288358089048,4984191.068918390199542,2121.803288358089048,4984161.068918390199542
6/21/2023,Robbed0020,5,downstream,44.835948000000002,-75.299417,44.837401999999997,-75.298962,180,2091.803288358089048,4984191.068918390199542,2121.803288358089048,4984161.068918390199542
6/21/2023,Robbed0018,3,downstream,44.836146999999997,-75.29959,44.837443000000000,-75.299182,181,2091.803288358089048,4984161.068918390199542,2121.803288358089048,4984131.068918390199542
6/21/2023,Robbed0019,4,downstream,44.836160000000000,-75.29943,44.837482000000001,-75.299097,181,2091.803288358089048,4984161.068918390199542,2121.803288358089048,4984131.068918390199542
6/21/2023,Robbed0020,5,downstream,44.835948000000002,-75.299417,44.837401999999997,-75.298962,181,2091.803288358089048,4984161.068918390199542,2121.803288358089048,4984131.068918390199542
6/21/2023,Robbed0019,4,downstream,44.836160000000000,-75.29943,44.837482000000001,-75.299097,182,2091.803288358089048,4984131.068918390199542,2121.803288358089048,4984101.068918390199542
6/21/2023,Robbed0020,5,downstream,44.835948000000002,-75.299417,44.837401999999997,-75.298962,182,2091.803288358089048,4984131.068918390199542,2121.803288358089048,4984101.068918390199542
6/21/2023,Robbed0019,4,downstream,44.836160000000000,-75.29943,44.837482000000001,-75.299097,183,2091.803288358089048,4984101.068918390199542,2121.803288358089048,4984071.068918391130865
6/21/2023,Robbed0020,5,downstream,44.835948000000002,-75.299417,44.837401999999997,-75.298962,183,2091.803288358089048,4984101.068918390199542,2121.803288358089048,4984071.068918391130865
6/21/2023,Robbed0019,4,downstream,44.836160000000000,-75.29943,44.837482000000001,-75.299097,213,2121.803288358089048,4984251.068918390199542,2151.803288358089048,4984221.068918390199542
6/21/2023,Robbed0020,5,downstream,44.835948000000002,-75.299417,44.837401999999997,-75.298962,213,2121.803288358089048,4984251.068918390199542,2151.803288358089048,4984221.068918390199542
6/21/2023,Robbed0019,4,downstream,44.836160000000000,-75.29943,44.837482000000001,-75.299097,214,2121.803288358089048,4984221.068918390199542,2151.803288358089048,4984191.068918390199542
6/21/2023,Robbed0020,5,downstream,44.835948000000002,-75.299417,44.837401999999997,-75.298962,214,2121.803288358089048,4984221.068918390199542,2151.803288358089048,4984191.068918390199542
6/21/2023,Robbed0020,5,downstream,44.835948000000002,-75.299417,44.837401999999997,-75.298962,215,2121.803288358089048,4984191.068918390199542,2151.803288358089048,4984161.068918390199542
6/20/2023,Robbed0011,1,downstream,44.836154999999998,-75.2998,44.837465000000002,-75.299403,113,2031.803288358089048,4984101.068918390199542,2061.803288358089048,4984071.068918391130865
6/20/2023,Robbed0011,1,downstream,44.836154999999998,-75.2998,44.837465000000002,-75.299403,144,2061.803288358089048,4984221.068918390199542,2091.803288358089048,4984191.068918390199542
6/20/2023,Robbed0011,1,downstream,44.836154999999998,-75.2998,44.837465000000002,-75.299403,145,2061.803288358089048,4984191.068918390199542,2091.803288358089048,4984161.068918390199542
6/20/2023,Robbed0012,2,downstream,44.836132999999997,-75.29973,44.837449999999997,-75.299325,145,2061.803288358089048,4984191.068918390199542,2091.803288358089048,4984161.068918390199542
6/20/2023,Robbed0011,1,downstream,44.836154999999998,-75.2998,44.837465000000002,-75.299403,146,2061.803288358089048,4984161.068918390199542,2091.803288358089048,4984131.068918390199542
6/20/2023,Robbed0012,2,downstream,44.836132999999997,-75.29973,44.837449999999997,-75.299325,146,2061.803288358089048,4984161.068918390199542,2091.803288358089048,4984131.068918390199542
6/20/2023,Robbed0013,3,downstream,44.836120000000001,-75.299597,44.837432000000000,-75.2992,146,2061.803288358089048,4984161.068918390199542,2091.803288358089048,4984131.068918390199542
6/20/2023,Robbed0011,1,downstream,44.836154999999998,-75.2998,44.837465000000002,-75.299403,147,2061.803288358089048,4984131.068918390199542,2091.803288358089048,4984101.068918390199542
6/20/2023,Robbed0012,2,downstream,44.836132999999997,-75.29973,44.837449999999997,-75.299325,147,2061.803288358089048,4984131.068918390199542,2091.803288358089048,4984101.068918390199542
6/20/2023,Robbed0013,3,downstream,44.836120000000001,-75.299597,44.837432000000000,-75.2992,147,2061.803288358089048,4984131.068918390199542,2091.803288358089048,4984101.068918390199542
6/20/2023,Robbed0014,4,downstream,44.836067000000000,-75.299522,44.837409999999998,-75.299088,147,2061.803288358089048,4984131.068918390199542,2091.803288358089048,4984101.068918390199542
6/20/2023,Robbed0011,1,downstream,44.836154999999998,-75.2998,44.837465000000002,-75.299403,148,2061.803288358089048,4984101.068918390199542,2091.803288358089048,4984071.068918391130865
6/20/2023,Robbed0012,2,downstream,44.836132999999997,-75.29973,44.837449999999997,-75.299325,148,2061.803288358089048,4984101.068918390199542,2091.803288358089048,4984071.068918391130865
6/20/2023,Robbed0013,3,downstream,44.836120000000001,-75.299597,44.837432000000000,-75.2992,148,2061.803288358089048,4984101.068918390199542,2091.803288358089048,4984071.068918391130865
6/20/2023,Robbed0014,4,downstream,44.836067000000000,-75.299522,44.837409999999998,-75.299088,148,2061.803288358089048,4984101.068918390199542,2091.803288358089048,4984071.068918391130865
6/20/2023,Robbed0015,5,downstream,44.836022000000000,-75.2994,44.837375000000002,-75.298998,148,2061.803288358089048,4984101.068918390199542,2091.803288358089048,4984071.068918391130865
6/20/2023,Robbed0011,1,downstream,44.836154999999998,-75.2998,44.837465000000002,-75.299403,178,2091.803288358089048,4984251.068918390199542,2121.803288358089048,4984221.068918390199542
6/20/2023,Robbed0012,2,downstream,44.836132999999997,-75.29973,44.837449999999997,-75.299325,178,2091.803288358089048,4984251.068918390199542,2121.803288358089048,4984221.068918390199542
6/20/2023,Robbed0013,3,downstream,44.836120000000001,-75.299597,44.837432000000000,-75.2992,178,2091.803288358089048,4984251.068918390199542,2121.803288358089048,4984221.068918390199542
6/20/2023,Robbed0011,1,downstream,44.836154999999998,-75.2998,44.837465000000002,-75.299403,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
6/20/2023,Robbed0012,2,downstream,44.836132999999997,-75.29973,44.837449999999997,-75.299325,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
6/20/2023,Robbed0013,3,downstream,44.836120000000001,-75.299597,44.837432000000000,-75.2992,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
6/20/2023,Robbed0014,4,downstream,44.836067000000000,-75.299522,44.837409999999998,-75.299088,179,2091.803288358089048,4984221.068918390199542,2121.803288358089048,4984191.068918390199542
6/20/2023,Robbed0012,2,downstream,44.836132999999997,-75.29973,44.837449999999997,-75.299325,180,2091.803288358089048,4984191.068918390199542,2121.803288358089048,4984161.068918390199542
